rep,cycles
2227,1040
2228,244
2229,246
2230,246
2231,242
2232,240
2233,242
2234,778
2235,242
2236,242
2237,244
2238,242
2239,244
2240,242
2241,1042
2242,246
2243,244
2244,242
2245,240
2246,250
2247,244
2248,1022
2249,258
2250,244
2251,242
2252,240
2253,246
2254,260
2255,1024
2256,260
2257,260
2258,240
2259,256
2260,242
2261,244
2262,1036
2263,258
2264,246
2265,244
2266,260
2267,242
2268,242
2269,1020
2270,248
2271,246
2272,260
2273,244
2274,260
2275,220
2276,1026
2277,242
2278,242
2279,244
2280,244
2281,242
2282,246
2283,778
2284,258
2285,244
2286,246
2287,264
2288,242
2289,244
2290,1044
2291,244
2292,244
2293,248
2294,248
2295,242
2296,244
2297,1034
2298,242
2299,242
2300,258
2301,246
2302,246
2303,246
2304,1024
2305,240
2306,240
2307,258
2308,244
2309,242
2310,260
2311,1040
2312,244
2313,246
2314,246
2315,242
2316,240
2317,242
2318,778
2319,242
2320,242
2321,244
2322,242
2323,244
2324,242
2325,1042
2326,246
2327,244
2328,242
2329,240
2330,250
2331,244
2332,1022
2333,258
2334,244
2335,242
2336,240
2337,246
2338,260
2339,1024
2340,260
2341,260
2342,240
2343,256
2344,242
2345,244
2346,1036
2347,258
2348,246
2349,244
2350,260
2351,242
2352,242
2353,1020
2354,248
2355,246
2356,260
2357,244
2358,260
2359,220
2360,1026
2361,242
2362,242
2363,244
2364,244
2365,242
2366,246
2367,778
2368,258
2369,244
2370,246
2371,264
2372,242
2373,244
2374,1044
2375,244
2376,244
2377,248
2378,248
2379,242
2380,244
2381,1034
2382,242
2383,242
2384,258
2385,246
2386,246
2387,246
2388,1024
2389,240
2390,240
2391,254
2392,244
2393,242
2394,260
2395,1040
2396,244
2397,246
2398,246
2399,242
2400,240
2401,242
2402,778
2403,242
2404,242
2405,244
2406,242
2407,244
2408,242
2409,1042
2410,246
2411,244
2412,242
2413,240
2414,250
2415,244
2416,1022
2417,258
2418,244
2419,242
2420,240
2421,246
2422,260
2423,1042
2424,262
2425,260
2426,246
2427,236
2428,242
2429,242
2430,1040
2431,244
2432,244
2433,238
2434,240
2435,248
2436,248
2437,790
2438,244
2439,242
2440,248
2441,240
2442,242
2443,244
2444,1026
2445,244
2446,258
2447,242
2448,248
2449,248
2450,246
2451,1038
2452,262
2453,260
2454,246
2455,258
2456,244
2457,242
2458,774
2459,246
2460,246
2461,244
2462,260
2463,258
2464,242
2465,1040
2466,248
2467,246
2468,260
2469,244
2470,260
2471,242
